"entrez_gene_id","contributing_probe_count"
"10242",2
"10243",3
"10244",2
"10245",2
"10246",1
"102467079",1
"10247",2
"10248",1
"10249",3
"1025",3
"10250",2
"10251",1
"10252",2
"10253",1
"10254",5
"102546226",1
"102546294",1
"102546299",3
"10255",1
"10256",1
"10257",4
"1026",1
"10260",2
"102606465",2
"10261",2
"10262",1
"10263",1
"10265",1
"102659288",1
"10266",1
"10267",1
"10268",1
"102682016",1
"10269",1
"1027",1
"10270",2
"10272",1
"102723099",1
"102723165",1
"102723166",1
"102723167",1
"102723380",1
"102723390",1
"102723448",1
"102723479",1
"102723493",1
"102723526",1
"102723542",1
"102723559",1
"102723620",1
"102723645",1
"102723661",1
"102723684",1
"102723692",1
"102723697",1
"102723704",1
"102723721",1
"102723742",1
"102723757",1
"102723775",1
"102723779",1
"102723809",1
"102723831",1
"102723845",1
"102723847",1
"102723864",1
"102723886",1
"102723918",1
"102723927",1
"102723932",1
"102723954",1
"102724009",1
"102724017",1
"102724021",1
"102724030",1
"102724094",1
"102724156",1
"102724162",1
"102724165",1
"102724201",1
"102724275",1
"102724312",2
"102724316",1
"102724323",1
"102724356",1
"102724362",1
"102724368",1
"102724386",1
"102724387",1
"102724487",1
"102724508",1
"102724511",1
"102724537",1
"102724561",1
"102724587",1
"102724611",1
"102724612",1
"102724640",1
"102724689",1
"102724718",1
"102724782",1
"102724809",1
"102724814",2
"102724827",1
"102724842",1
"102724870",1
"102724880",1
"102724891",1
"102724905",1
"102724927",1
"102724938",1
"102724965",1
"102724967",1
"102724975",1
"102725017",1
"102725022",2
"102725116",1
"102725343",1
"102725345",1
"102725382",1
"102725383",1
"102725408",1
"102725438",1
"102725454",1
"10273",3
"10274",3
"10276",2
"10277",5
"10278",2
"10279",1
"1028",4
"10280",2
"102800310",1
"102800316",1
"10281",1
"10282",1
"10283",2
"10284",3
"10285",1
"10286",1
"10287",1
"10288",2
"10289",2
"1029",3
"10291",4
"10293",1
"10294",2
"10295",1
"10297",2
"10298",3
"10299",6
"103",1
"1030",2
"10300",3
"10301",1
"10302",3
"10308",1
"10309",1
"103091864",1
"103091865",1
"1031",2
"10311",2
"10312",1
"10313",2
"10314",2
"10316",1
"10317",3
"10318",2
"10319",2
"1032",2
"10320",9
"10321",1
"10322",1
"10324",2
"10325",1
"10326",3
"10327",1
"10328",3
"103283057",1
"10329",2
"1033",2
"10330",4
"10331",1
"10332",2
"10333",2
"103344718",1
"103344928",1
"103344929",1
"103344931",1
"10335",3
"103352539",2
"103352670",1
"10336",3
"10342",4
"10343",1
"10344",1
"10345",3
"103456507",1
"10346",1
"10347",1
"10350",3
"10351",3
"10352",3
"1036",2
"10360",1
"10361",1
"10362",3
"10363",1
"10365",2
"10367",1
"10368",1
"10369",2
"10370",3
"10371",3
"10376",6
"10379",1
"1038",1
"10380",3
"10381",2
"10382",1
"10383",2
"10384",2
"10385",3
"10388",2
"10389",1
"10390",3
"10391",1
"103910",1
"10392",2
"10393",2
"10394",1
"10395",5
"10396",3
"10397",1
"10398",2
"104",5
"1040",4
"10400",1
"10401",1
"10402",4
"10403",1
"10404",2
"10406",3
"10408",2
"10409",2
"1041",2
"10410",1
"10411",2
"10412",1
"10413",3
"10418",5
"10419",3
"10420",1
"10421",2
"10422",1
"10423",1
"10424",2
"10425",5
"10426",3
"10427",1
"10428",2
"1043",2
"10430",1
"10432",3
"10434",2
"10435",2
"10436",1
"10438",1
"10439",3
"1044",1
"10440",4
"10443",7
"10444",4
"10445",1
"10446",2
"10447",3
"10449",3
"1045",1
"10450",3
"10451",3
"10452",1
"10454",1
"10455",1
"10456",2
"10457",2
"10458",4
"10459",1
"1046",1
"10460",1
"10461",3
"10462",1
"10463",2
"10464",1
"10465",1
"10466",3
"10467",1
"10468",3
"10469",2
"1047",1
"10472",2
"10473",3
"10474",2
"10475",4
"10476",2
"10477",1
"10478",2
"10479",1
"1048",2
"10480",5
"10481",2
"10482",1
"10483",3
"10484",2
"10485",4
"10486",2
"10487",2
"10488",1
"10489",4
"10490",3
"10491",5
"10492",7
"10493",1
"10494",1
"10495",4
"10497",1
"10498",1
"10499",4
"105",2
"1050",1
"10500",1
"10501",3
"10505",3
"10507",2
"10509",1
"1051",1
"10512",2
"10513",4
"10514",2
"10516",1
"10518",3
"10519",1
"1052",2
"10520",1
"10521",5
"10522",2
"10523",3
"10524",3
"10525",1
"10526",2
"10527",4
"10529",6
"1053",1
"10531",2
"10533",4
"10534",1
"10535",1
"10536",1
"10538",1
"10539",4
"1054",2
"10540",3
"10541",2
"10542",2
"10544",1
"10548",2
"10549",1
"10550",2
"10551",2
"10552",1
"10553",4
"10554",2
"10555",2
"10556",4
"10557",1
"10558",3
"10559",1
"1056",2
"10560",1
"10561",2
"10562",1
"10563",1
"10564",4
"10565",3
"10566",1
"10567",1
"10568",1
"10569",2
"1057",1
"10570",3
"10572",3
"10573",1
"10574",1
"10575",2
"10576",2
"10577",1
"10578",2
"10579",4
"1058",1
"10580",5
"10581",1
"10584",1
"10585",1
"10586",2
"10587",2
"10589",1
"1059",1
"10590",1
"10591",3
"10592",2
"10594",1
"10595",2
"10598",1
"10599",1
"1060",1
"10600",3
"10602",4
"10603",1
"10605",5
"10606",3
"10607",2
"10609",1
"10610",1
"10611",10
"10612",4
"10613",2
"10614",2
"10615",1
"10616",2
"10617",3
"10618",5
"1062",1
"10620",1
"10621",1
"10622",3
"10623",2
"10625",4
"10626",1
"10627",4
"10628",3
"10629",5
"1063",3
"10630",4
"10631",4
"10632",4
"10633",1
"10634",3
"10635",1
"10636",3
"10637",1
"10640",5
"10641",2
"10642",3
"10643",4
"10644",2
"10645",4
"10647",1
"10648",1
"10650",1
"10651",1
"10652",2
"10653",1
"10654",1
"10655",2
"10656",2
"10657",3
"10658",7
"10659",7
"10660",1
"10661",1
"10663",2
"10664",1
"10665",1
"10666",1
"10667",3
"10668",1
"10669",1
"10670",1
"10671",1
"10672",3
"10673",2
"10675",2
"10677",3
"10678",3
"1068",1
"10681",5
"10682",4
"10683",4
"10686",1
"10687",2
"1069",1
"10690",3
"10691",4
"10692",1
"10693",1
"10694",2
"10695",4
"10699",3
"107",5
"1070",1
"1071",1
"10712",2
"10713",1
"10714",2
"10716",1
"10717",3
"10718",1
"1072",4
"10721",2
"10723",1
"10724",5
"10725",3
"10726",3
"10728",1
"1073",3
"10730",20
"10732",2
"10733",3
"10734",1
"10735",3
"10736",2
"10737",1
"10738",1
"10739",1
"10740",1
"10741",4
"10742",1
"10743",3
"10744",1
"10745",4
"10746",7
"10747",3
"10748",1
"10749",2
"1075",4
"10750",2
"10752",2
"10753",2
"10755",1
"10758",2
"10761",1
"10762",6
"10763",2
"10765",5
"10766",3
"10767",4
"10768",4
"10769",1
"10771",4
"10772",5
"10773",1
"10775",2
"10776",3
"10777",6
"10778",3
"10780",2
"10781",1
"10782",2
"10783",5
"10785",3
"10786",1
"10787",2
"10788",2
"10791",2
"10793",1
"10794",3
"10795",3
"10797",2
"10798",1
"10799",1
"108",3
"1080",5
"10800",3
"10801",4
"10802",3
"10803",1
"10804",1
"10806",4
"10807",3
"10808",3
"10809",3
"1081",2
"10810",1
"10811",1
"10813",2
"10814",2
"10815",1
"10816",1
"10817",1
"10818",3
"10819",1
"10821",1
"10824",2
"10825",4
"10826",3
"10827",2
"10838",2
"1084",3
"10840",2
"10841",6
"10842",2
"10844",3
"10845",2
"10846",3
"10847",4
"10848",1
"10849",1
"10850",1
"10855",2
"10856",3
"10857",2
"10858",1
"10859",2
"10861",3
"10863",4
"10864",5
"10865",1
"10866",1
"10867",2
"10868",1
"10869",2
"1087",3
"10870",1
"10871",1
"10873",2
"10874",1
"10875",2
"10876",3
"10877",1
"10878",2
"10879",1
"1088",1
"10880",1
"10881",1
"10882",2
"10884",3
"10885",2
"10886",1
"10888",1
"1089",1
"10890",2
"10891",2
"10892",3
"10893",2
"10894",2
"10895",1
"10896",1
"10897",1
"10898",1
"10899",3
"109",2
"10900",2
"10902",3
"10903",2
"10904",1
"10905",6
"10906",4
"10907",3
"10908",1
"10910",5
"10911",2
"10912",1
"10913",1
"10914",6
"10915",3
"10916",2
"10917",1
"10919",3
"10920",6
"10921",2
"10922",3
"10923",6
"10924",2
"10926",1
"10927",2
"10928",3
"10929",4
"10930",1
"10933",3
"10935",2
"10936",1
"10938",5
"10939",3
"10940",1
"10942",1
"10943",3
"10944",5
"10945",2
"10946",1
"10947",2
"10948",1
"10949",3
"10950",4
"10951",1
"10952",2
"10953",1
"10955",4
"10956",2
"10957",1
"10959",3
"10960",2
"10961",1
"10962",1
"10963",2
"10964",1
"10966",3
"10970",3
"10971",3
"10972",3
"10973",2
"10974",1
"10975",2
"10978",2
"10979",3
"10980",2
"10981",2
"10982",3
"10983",3
"10985",2
"10987",1
"10988",3
"10989",1
"10990",1
"10991",1
"10992",2
"10993",2
"10994",3
"10998",2
"10999",1
"11000",1
"11001",2
"11004",2
"11005",1
"11006",2
"11007",3
"11009",1
"1101",1
"11010",5
"11011",4
"11012",1
"11014",3
"11015",3
"11016",5
"11017",2
"11018",1
"11019",1
"1102",2
"11020",3
"11021",3
"11022",3
"11024",2
"11025",4
"11026",1
"11027",4
"1103",1
"11030",6
"11031",3
"11033",2
"11034",3
"11035",1
"11036",1
"11037",2
"11039",2
"1104",2
"11040",1
"11041",2
"11043",2
"11044",1
"11045",1
"11046",4
"11047",1
"11049",1
"1105",2
"11051",3
"11052",3
"11054",4
"11055",1
"11056",4
"11057",6
"11059",2
"1106",6
"11060",4
"11061",1
"11062",2
"11063",1
"11064",2
"11065",1
"11066",1
"11067",2
"11068",2
"11069",1
"1107",2
"11070",1
"11072",1
"11073",1
"11074",3
"11075",2
"11076",4
"11077",1
"11078",5
"11079",3
"1108",3
"11080",2
"11081",1
"11082",1
"11083",4
"11085",2
"1109",1
"11091",2
"11092",2
"11093",2
"11094",2
"11095",3
"11096",4
"11097",1
"11098",4
"11099",5
"111",2
"11100",2
"11101",4
"11102",3
"11103",6
"11104",1
"11105",1
"11107",3
"11108",2
"1111",4
"11112",3
"11116",5
"11117",1
"11118",2
"11119",2
"1112",7
"11120",4
"11122",1
"11123",3
"11124",5
"11126",1
"11127",2
"11128",3
"11129",1
"1113",1
"11130",1
"11131",1
"11132",2
"11133",1
"11135",1
"11136",1
"11137",3
"11138",2
"1114",1
"11140",1
"11141",2
"11142",1
"11143",1
"11144",2
"11145",2
"11146",1
"11147",3
"11148",2
"11149",2
"11151",1
"11152",2
"11153",1
"11154",4
"11155",5
"11156",3
"11157",1
"1116",3
"11160",3
"11161",3
"11162",2
"11163",3
"11164",2
"11165",5
"11166",1
"11167",2
"11168",4
"11169",3
"1117",1
"11170",2
"11171",2
"11172",1
"11173",3
"11174",3
"11176",4
"11177",2
"11178",7
"11179",4
"1118",1
"11180",2
"11181",1
"11182",1
"11183",3
"11184",3
"11185",1
"11186",1
"11187",2
"11188",2
"11189",2
"1119",2
"11190",3
"11193",3
"11194",2
"11196",4
"11197",1
"11198",2
"11199",1
"112",1
"1120",1
"11200",1
"11201",2
"11202",2
"1121",3
"11211",1
"11212",5
"11213",3
"11214",9
"11215",2
"11216",4
"11218",2
"1122",6
"11221",2
"11222",1
"11223",2
"11224",1
"11226",2
"11227",5
"11228",4
"1123",1
"11230",1
"11231",5
"11232",1
"11234",1
"11235",1
"11236",1
"11237",4
"11238",2
"112398",1
"112399",2
"1124",3
"11240",3
"11243",1
"11244",2
"11245",2
"112464",1
"11247",1
"112476",1
"112479",3
"11248",2
"112483",1
"112487",2
"11249",3
"112495",1
"11250",1
"11251",2
"11252",3
"11253",2
"11254",1
"11255",4
"11257",3
"112574",2
"11258",1
"11259",3
"11260",2
"112609",1
"11261",2
"112611",2
"112616",2
"11264",3
"11266",1
"11267",1
"11269",1
"11270",1
"112703",1
"112724",4
"11273",2
"11274",1
"112744",1
"11275",1
"112752",3
"112755",1
"11276",6
"112770",3
"11278",8
"11279",2
"1128",1
"11280",3
"112802",1
"11281",1
"112812",1
"112817",1
"11282",2
"11283",1
"11284",1
"112840",3
"112849",1
"11285",2
"112858",2
"112869",2
"112885",2
"1129",1
"112936",2
"112937",2
"112939",2
"112942",1
"112950",3
"113",2
"1130",4
"113000",1
"113026",2
"11309",3
"113091",1
"1131",6
"11311",2
"113115",3
"11313",4
"113130",1
"11314",3
"113146",2
"11315",1
"11316",2
"11317",1
"113174",1
"113177",2
"113178",2
"113179",2
"11318",2
"113189",1
"11319",1
"1132",1
"11320",4
"113201",3
"11321",1
"11322",2
"113220",1
"113235",4
"113246",1
"11325",3
"113251",5
"11326",1
"113263",5
"113277",4
"113278",2
"11328",1
"11329",5
"1133",1
"11330",1
"11331",1
"11332",2
"11333",2
"11334",2
"11335",4
"11336",2
"11337",1
"11338",4
"11339",1
"1134",2
"11340",1
"113402",5
"11341",2
"113419",2
"11342",2
"11343",2
"11344",1
"113444",2
"11345",1
"113451",2
"113452",1
"11346",3
"1135",1
"113510",5
"113540",2
"1136",3
"113612",4
"113622",2
"113655",1
"113675",1
"113691",1
"1137",4
"113730",2
"113746",2
"113763",1
"113791",3
"1138",1
"113802",1
"113828",1
"113829",1
"113835",1
"114",1
"1140",1
"114026",1
"114034",1
"114036",1
"114038",2
"114041",2
"114042",3
"114043",2
"114044",3
"114049",2
"114088",2
"1141",2
"114131",1
"114132",2
"114134",5
"1142",2
"114224",1
"114294",3
"114299",1
"1143",1
"114327",3
"1144",1
"1145",2
"114548",3
"114569",1
"114571",1
"1146",1
"114609",4
"114625",1
"1147",1
"114757",3
"114758",1
"114769",2
"114770",1
"114771",1
"114780",4
"114781",4
"114783",1
"114784",3
"114785",3
"114786",1
"114787",2
"114788",1
"114789",1
"114790",1
"114791",2
"114792",1
"114793",3
"114794",4
"114795",3
"114796",1
"114798",1
"114799",3
"114800",2
"114801",1
"114803",3
"114804",2
"114805",3
"114814",1
"114815",2
"114817",1
"114818",4
"114819",2
"114821",1
"114822",2
"114823",1
"114825",4
"114826",1
"114827",6
"114836",1
"114876",3
"114879",2
"114880",3
"114881",3
"114882",4
"114883",1
"114884",5
"114885",2
"114897",2
"114898",1
"114899",2
"1149",1
"114900",1
"114904",2
"114905",2
"114907",7
"114908",1
"114915",2
"114926",1
"114932",1
"114960",1
"114971",2
"114984",1
"114987",2
"114990",1
"114991",3
"115",3
"115004",3
"115019",1
"115024",1
"115098",2
"115106",1
"115111",3
"115123",2
"115196",2
"1152",1
"115201",1
"115207",2
"115209",1
"115265",1
"115273",1
"115286",1
"115290",1
"115294",5
"1153",5
"115330",1
"115350",2
"115352",2
"115353",1
"115361",2
"115362",2
"115399",1
"1154",3
"115416",4
"115426",1
"1155",3
"115509",2
"115548",2
"115557",1
"115560",1
"115572",1
"115584",1
"115650",1
"115653",1
"115677",1
"115701",1
"115703",3
"115704",4
"115708",3
"115727",2
"115749",1
"115752",1
"115761",2
"115795",1
"1158",1
"115811",1
"115817",1
"115825",4
"115827",4
"115861",1
"115908",1
"115939",4
"115948",1
"115950",2
"115992",1
"116",2
"1160",1
"116028",1
"116039",1
"116064",2
"116068",1
"116071",1
"116085",1
"116092",2
"116093",1
"1161",4
"116113",2
"116115",1
"116123",1
"116135",1
"116138",2
"116143",1
"116150",2
"116151",2
"116154",1
"116159",2
"116173",1
"116179",1
"116224",3
"116225",1
"116228",3
"116236",1
"116238",1
"116254",1
"116255",1
"116285",2
"1163",1
"116328",2
"116337",1
"116349",1
"116362",1
"116369",1
"116372",1
"116379",1
"1164",1
"116412",2
"116441",2
"116442",2
"116443",2
"116444",1
"116447",2
"116448",1
"116449",3
"116461",3
"116496",2
"116511",1
"116519",2
"116535",1
"116541",1
"116729",1
"116828",1
"116832",1
"116835",2
"116840",4
"116842",1
"116843",1
"116844",1
"116931",2
"116933",1
"116966",2
"116969",1
"116983",2
"116985",3
"116986",3
"116987",3
"116988",3
"117",2
"117143",2
"117144",1
"117145",3
"117153",1
"117154",1
"117156",1
"117157",2
"117159",1
"117166",1
"117177",7
"117178",6
"117194",1
"117195",1
"117196",1
"117245",2
"117246",1
"117247",3
"117248",3
"117283",1
"117285",1
"117286",2
"117289",5
"1173",1
"1174",3
"1175",3
"117531",1
"117532",1
"117579",1
"117581",2
"117583",5
"117584",3
"1176",1
"117608",1
"1178",1
"117852",1
"117854",1
"1179",1
"118",4
"1180",1
"1181",1
"1182",4
"1183",5
"1184",5
"118421",2
"118424",4
"118425",2
"118426",2
"118427",2
"118429",4
"118430",1
"118442",1
"118460",3
"118461",1
"118471",1
"118472",1
"118487",1
"118490",1
"118491",3
"1185",1
"1186",3
"118611",3
"118663",1
"118670",1
"118672",2
"118738",1
"118788",2
"1188",3
"118812",2
"118813",1
"118856",1
"118881",1
"118924",3
"118932",2
"118980",2
"118987",4
"119",6
"119016",1
"119032",1
"1191",4
"1192",1
"1193",1
"119369",1
"119385",2
"119391",2
"119392",2
"119395",1
"119467",1
"1195",1
"119504",4
"119548",1
"119559",4
"119587",3
"1196",1
"119710",1
"1198",2
"12",1
"120",4
"1200",4
"120065",1
"120066",1
"120071",1
"1201",2
"120103",2
"120114",3
"120224",2
"120227",3
"1203",3
"120376",1
"120379",1
"120400",2
"120425",1
"120526",2
"120534",1
"1207",2
"1208",1
"120863",2
"120892",1
"1209",2
"120935",1
"120939",1
"121006",2
"121053",1
"1211",6
"1212",4
"121214",1
"121227",1
"121256",1
"121260",3
"121268",2
"121273",3
"121274",4
"121278",1
"1213",3
"121340",1
"121355",1
"121391",2
"121441",3
"121457",3
"1215",1
"121506",1
"121512",3
"121536",2
"121551",2
"121599",1
"121601",3
"121642",1
"121643",3
"121665",5
"121793",1
"121838",1
"121952",1
"122042",1
"122046",1
"122060",1
"122258",1
"122402",1
"122416",3
"122481",4
"122509",1
"122525",2
"122553",1
"122616",1
"122618",2
"122622",2
"122651",1
"122664",2
"122704",2
"122769",2
"122773",2
"122786",2
"122809",2
"122830",4
"122876",1
"122945",1
"122953",2
"122961",1
"122970",1
"123",2
"1230",2
"123016",1
"123036",3
"123041",3
"123096",4
"123099",1
"123169",1
"1232",1
"123207",2
"123228",2
"123263",1
"123264",1
"123283",2
"1233",1
"123355",4
"1234",1
"1235",1
"123591",1
"1236",1
"123606",2
"123624",1
"123688",1
"1237",1
"123720",1
"123722",1
"123775",2
"1238",3
"123803",2
"123811",2
"123872",2
"123876",2
"123879",2
"123920",3
"123970",1
"124",1
"1240",3
"124044",1
"124045",2
"124056",1
"124093",1
"1241",3
"124152",4
"124220",1
"124221",1
"124222",1
"124245",2
"124359",2
"1244",1
"124401",1
"124402",3
"124404",1
"124446",2
"124454",4
"124460",3
"124491",3
"124512",1
"124535",1
"124538",1
"124540",9
"124565",7
"124583",3
"124590",1
"124599",2
"124602",2
"124626",1
"124637",2
"124739",1
"124751",1
"124773",1
"124783",2
"124790",1
"124801",2
"124808",1
"124817",1
"124842",1
"124857",2
"124872",1
"124912",1
"124923",2
"124925",2
"124930",1
"124935",2
"124936",1
"124961",1
"124975",1
"124976",1
"124989",5
"124995",1
"124997",1
"125",4
"125058",5
"125061",1
"125111",2
"125113",2
"125115",2
"125150",2
"125170",1
"125206",1
"125228",3
"125336",1
"125476",2
"125488",3
"125704",1
"1258",3
"125875",1
"1259",1
"125919",1
"125950",1
"125965",1
"125972",1
"125981",1
"125988",1
"125997",1
"126",1
"126003",1
"126006",1
"126014",1
"126017",1
"126068",2
"126069",1
"126070",3
"126074",1
"126075",1
"1261",1
"126119",1
"126123",1
"126129",1
"126133",1
"126147",2
"1262",1
"126204",1
"126205",1
"126206",1
"126208",2
"126231",2
"126248",2
"126259",1
"126272",1
"126282",1
"126295",1
"126298",6
"126299",2
"1263",3
"126306",1
"126308",2
"126321",2
"126326",2
"126328",3
"126353",1
"126364",1
"126370",1
"126374",1
"126375",1
"126382",1
"126393",2
"1264",1
"126402",1
"126410",1
"126433",1
"1265",1
"126520",1
"126526",2
"126536",2
"126549",1
"126567",1
"1266",1
"126626",1
"126638",1
"126661",2
"126668",1
"126669",2
"126695",1
"1267",2
"126731",4
"126755",1
"126789",1
"126792",3
"1268",4
"126820",1
"126823",1
"126859",2
"126868",1
"1269",1
"126917",1
"126969",1
"127",4
"1270",1
"127002",1
"127003",1
"127018",2
"1271",1
"127124",1
"1272",4
"127247",1
"127253",1
"127254",2
"127255",2
"127262",1
"127281",1
"127294",2
"127343",1
"127391",1
"127396",2
"127428",2
"127435",2
"127495",2
"127534",1
"127540",1
"127544",2
"127579",1
"127602",4
"127670",1
"127687",1
"1277",5
"127700",1
"127703",1
"127707",2
"127731",2
"127733",3
"127795",1
"1278",3
"127829",1
"127833",1
"127841",2
"127845",1
"127933",4
