filename,uncompressed_bytes,compressed_bytes,compression_method,local_header_offset,crc32
dMean__Myeloid_7_ti_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.13.tsv,54526683,16863102,8,115852618048,4000214813
dMean__Epithelial_5_r_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.3.tsv,348750890,115067682,8,115869481289,992504969
dMean__Epithelial_5_r_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.15.tsv,207589457,68990740,8,115984549111,3599290322
dMean__Epithelial_5_r_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.16.tsv,293207353,98675026,8,116053539992,3147151147
dMean__Epithelial_5_r_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.4.tsv,260394652,85622639,8,116152215159,3140075281
dMean__Epithelial_5_r_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.21.tsv,76915789,25549099,8,116237837938,829886659
dMean__Epithelial_5_r_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.7.tsv,313687081,104245656,8,116263387178,437710553
dMean__Epithelial_5_r_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.22.tsv,142185160,47299857,8,116367632974,1867180230
dMean__Epithelial_5_r_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.11.tsv,346958428,114328284,8,116414932972,2657863137
dMean__Epithelial_5_r_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.6.tsv,433445245,136078205,8,116529261397,2995987706
dMean__Epithelial_5_r_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.2.tsv,415999210,137883682,8,116665339742,134561569
dMean__Epithelial_5_r_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.17.tsv,364820910,121425904,8,116803223564,2990673128
dMean__Epithelial_5_r_all/OPTIM_pcs/base_output/base/Cis_eqtls_qval.tsv,3914214,1689830,8,116924649609,858510416
dMean__Epithelial_5_r_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.5.tsv,281378274,93006590,8,116926339565,3478419975
dMean__Epithelial_5_r_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.9.tsv,248375025,83061019,8,117019346295,1773285162
dMean__Epithelial_5_r_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.19.tsv,494784238,164856594,8,117102407454,353456394
dMean__Epithelial_5_r_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.10.tsv,251323027,82201334,8,117267264189,3075879284
dMean__Epithelial_5_r_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.8.tsv,229619092,76321709,8,117349465664,2079587936
dMean__Epithelial_5_r_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.14.tsv,233298049,76991147,8,117425787513,3031827292
dMean__Epithelial_5_r_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.1.tsv,565721121,187139974,8,117502778801,3285878152
dMean__Epithelial_5_r_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.20.tsv,166276343,55316156,8,117689918915,3574806174
dMean__Epithelial_5_r_all/OPTIM_pcs/base_output/base/Cis_eqtls_independent.tsv,1119481,457883,8,117745235212,2829734568
dMean__Epithelial_5_r_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.12.tsv,328097821,107512823,8,117745693228,595947558
dMean__Epithelial_5_r_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.18.tsv,109521956,36305721,8,117853206192,1378267135
dMean__Epithelial_5_r_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.13.tsv,122741250,40376641,8,117889512054,1825336729
dMean__Myeloid_14_ct_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.3.tsv,138208827,45171610,8,117929888836,909994615
dMean__Myeloid_14_ct_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.15.tsv,75536356,24843006,8,117975060585,750337415
dMean__Myeloid_14_ct_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.16.tsv,103893432,34661353,8,117999903731,1004633326
dMean__Myeloid_14_ct_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.4.tsv,103893903,33737664,8,118034565224,1644928638
dMean__Myeloid_14_ct_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.21.tsv,27237165,8989188,8,118068303027,1674679373
dMean__Myeloid_14_ct_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.7.tsv,116771170,38461287,8,118077292355,1046141544
dMean__Myeloid_14_ct_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.22.tsv,56620926,18689686,8,118115753781,3258762929
dMean__Myeloid_14_ct_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.11.tsv,139447542,45435060,8,118134443607,1673189445
dMean__Myeloid_14_ct_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.6.tsv,207788978,63337358,8,118179878807,3496777024
dMean__Myeloid_14_ct_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.2.tsv,165799531,54562715,8,118243216304,3478351775
dMean__Myeloid_14_ct_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.17.tsv,132951235,44024623,8,118297779158,2010929750
dMean__Myeloid_14_ct_all/OPTIM_pcs/base_output/base/Cis_eqtls_qval.tsv,1521743,624309,8,118341803921,3450559708
dMean__Myeloid_14_ct_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.5.tsv,117115416,38363210,8,118342428355,3511523310
dMean__Myeloid_14_ct_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.9.tsv,93814080,31063835,8,118380791704,1092982004
dMean__Myeloid_14_ct_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.19.tsv,166980206,55470363,8,118411855678,4092159079
dMean__Myeloid_14_ct_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.10.tsv,101864383,32986479,8,118467326181,1366943442
dMean__Myeloid_14_ct_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.8.tsv,85369558,28094260,8,118500312800,2373866735
dMean__Myeloid_14_ct_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.14.tsv,93474241,30643560,8,118528407199,1038224119
dMean__Myeloid_14_ct_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.1.tsv,220850614,72247064,8,118559050899,4044984096
dMean__Myeloid_14_ct_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.20.tsv,65113111,21487222,8,118631298102,4231559305
dMean__Myeloid_14_ct_all/OPTIM_pcs/base_output/base/Cis_eqtls_independent.tsv,3137,1469,8,118652785464,3913829463
dMean__Myeloid_14_ct_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.12.tsv,139058017,45101455,8,118652787065,2443970075
dMean__Myeloid_14_ct_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.18.tsv,38953534,12781586,8,118697888660,991779267
dMean__Myeloid_14_ct_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.13.tsv,50337509,16406066,8,118710670386,4290213669
dMean__T_9_blood_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.3.tsv,310462160,97669136,8,118727076592,2663443868
dMean__T_9_blood_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.15.tsv,169575017,54154082,8,118824745863,64179908
dMean__T_9_blood_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.16.tsv,266661651,86490163,8,118878900081,1525826580
dMean__T_9_blood_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.4.tsv,219174465,68533504,8,118965390380,2621537209
dMean__T_9_blood_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.21.tsv,72089140,23045309,8,119033924019,2790790780
dMean__T_9_blood_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.7.tsv,282868898,89750354,8,119056969464,2627531352
dMean__T_9_blood_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.22.tsv,133410484,42820109,8,119146719953,2636381984
dMean__T_9_blood_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.11.tsv,299921605,94400067,8,119189540198,2276582374
dMean__T_9_blood_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.6.tsv,411511489,118479875,8,119283940401,2396102500
dMean__T_9_blood_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.2.tsv,365163213,116052461,8,119402420411,1600479902
dMean__T_9_blood_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.17.tsv,332879883,106660930,8,119518473007,3861685809
dMean__T_9_blood_all/OPTIM_pcs/base_output/base/Cis_eqtls_qval.tsv,3563083,1527276,8,119625134073,594036536
dMean__T_9_blood_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.5.tsv,253647525,80107876,8,119626661470,435374606
dMean__T_9_blood_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.9.tsv,210757923,67632212,8,119706769481,2537334602
dMean__T_9_blood_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.19.tsv,477700469,153304897,8,119774401828,3475478947
dMean__T_9_blood_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.10.tsv,221709903,69098306,8,119927706861,1358362635
dMean__T_9_blood_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.8.tsv,201780714,64334326,8,119996805303,1387492514
dMean__T_9_blood_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.14.tsv,239949347,75997766,8,120061139764,1410412253
dMean__T_9_blood_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.1.tsv,513302749,161773094,8,120137137666,50008123
dMean__T_9_blood_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.20.tsv,149978752,47822379,8,120298910895,1162109871
dMean__T_9_blood_all/OPTIM_pcs/base_output/base/Cis_eqtls_independent.tsv,155484,64201,8,120346733410,844665706
dMean__T_9_blood_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.12.tsv,316662513,98993537,8,120346797739,2442303403
dMean__T_9_blood_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.18.tsv,99116069,31527031,8,120445791412,1597577912
dMean__T_9_blood_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.13.tsv,111263440,34863964,8,120477318579,282711803
dMean__Myeloid_4_r_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.3.tsv,217728034,69560049,8,120512182679,1070205068
dMean__Myeloid_4_r_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.15.tsv,114695179,36969274,8,120581742865,623984005
dMean__Myeloid_4_r_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.16.tsv,168396295,55426796,8,120618712277,1352746883
dMean__Myeloid_4_r_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.4.tsv,162020438,51627268,8,120674139211,1230324478
dMean__Myeloid_4_r_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.21.tsv,45614453,14785089,8,120725766616,1953580643
dMean__Myeloid_4_r_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.7.tsv,200576916,64650396,8,120740551843,1419033558
dMean__Myeloid_4_r_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.22.tsv,92742733,30067374,8,120805202376,1213736960
dMean__Myeloid_4_r_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.11.tsv,218196431,69814049,8,120835269888,463350334
dMean__Myeloid_4_r_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.6.tsv,287827598,84625766,8,120905084075,738213038
dMean__Myeloid_4_r_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.2.tsv,254001711,81991421,8,120989709978,3132726100
dMean__Myeloid_4_r_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.17.tsv,226095802,73355993,8,121071701536,2137187984
dMean__Myeloid_4_r_all/OPTIM_pcs/base_output/base/Cis_eqtls_qval.tsv,2454839,1023832,8,121145057667,2927758340
dMean__Myeloid_4_r_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.5.tsv,177320184,56787969,8,121146081622,656948360
dMean__Myeloid_4_r_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.9.tsv,158647770,51566162,8,121202869728,1542977211
dMean__Myeloid_4_r_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.19.tsv,318344096,103409598,8,121254436027,882859070
dMean__Myeloid_4_r_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.10.tsv,165344095,52416178,8,121357845763,794377795
dMean__Myeloid_4_r_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.8.tsv,132804003,42799946,8,121410262079,751190387
dMean__Myeloid_4_r_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.14.tsv,146763997,47066954,8,121453062162,615787808
dMean__Myeloid_4_r_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.1.tsv,357582326,114524154,8,121500129254,3174986461
dMean__Myeloid_4_r_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.20.tsv,105552245,34120973,8,121614653545,3465587973
dMean__Myeloid_4_r_all/OPTIM_pcs/base_output/base/Cis_eqtls_independent.tsv,9210,4130,8,121648774656,2207172615
dMean__Myeloid_4_r_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.12.tsv,219408961,69605929,8,121648778916,214197560
dMean__Myeloid_4_r_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.18.tsv,66840403,21519097,8,121718384983,3591117688
dMean__Myeloid_4_r_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.13.tsv,78117017,24929044,8,121739904218,2382589031
dMean__B_ct_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.3.tsv,352727047,117276487,8,121764833400,710678151
dMean__B_ct_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.15.tsv,200698485,67107802,8,121882110017,2809159770
dMean__B_ct_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.16.tsv,307288126,104015014,8,121949217950,52591228
dMean__B_ct_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.4.tsv,262432002,87028603,8,122053233095,4007925175
dMean__B_ct_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.21.tsv,84644764,28328794,8,122140261828,4140355477
dMean__B_ct_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.7.tsv,306208950,102473222,8,122168590753,3866365810
dMean__B_ct_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.22.tsv,159015834,53253633,8,122271064105,4171361632
dMean__B_ct_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.11.tsv,346684425,114976304,8,122324317869,47513378
dMean__B_ct_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.6.tsv,476875101,150449794,8,122439294304,2533549212
dMean__B_ct_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.2.tsv,423804690,141709742,8,122589744228,4208485995
dMean__B_ct_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.17.tsv,375165835,125657610,8,122731454100,2656863974
dMean__B_ct_all/OPTIM_pcs/base_output/base/Cis_eqtls_qval.tsv,4041896,1746827,8,122857111841,3459640750
dMean__B_ct_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.5.tsv,290244642,96638560,8,122858858784,1178335837
dMean__B_ct_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.9.tsv,245825780,82764061,8,122955497474,1666712824
dMean__B_ct_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.19.tsv,538668057,180592561,8,123038261665,3603158647
dMean__B_ct_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.10.tsv,249340881,82229054,8,123218854357,2439884209
dMean__B_ct_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.8.tsv,243330918,81515770,8,123301083542,2596282565
dMean__B_ct_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.14.tsv,247685844,82370031,8,123382599442,3981138712
dMean__B_ct_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.1.tsv,590201100,196302558,8,123464969604,2772598553
dMean__B_ct_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.20.tsv,168537003,56450067,8,123661272292,1439327300
dMean__B_ct_all/OPTIM_pcs/base_output/base/Cis_eqtls_independent.tsv,1062366,434913,8,123717722490,2592968473
dMean__B_ct_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.12.tsv,367337237,121248751,8,123718157526,3306873930
dMean__B_ct_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.18.tsv,113068826,37734990,8,123839406408,3726633870
dMean__B_ct_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.13.tsv,120800736,40058447,8,123877141529,3464827246
dMean__T_7_ct_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.3.tsv,310921066,97826688,8,123917200107,2024341757
dMean__T_7_ct_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.15.tsv,184274026,58824844,8,124015026927,1207825979
dMean__T_7_ct_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.16.tsv,269777557,87488905,8,124073851904,2359759610
dMean__T_7_ct_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.4.tsv,229100809,71656183,8,124161340942,1980775076
dMean__T_7_ct_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.21.tsv,67072518,21416875,8,124232997257,955614089
dMean__T_7_ct_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.7.tsv,284134448,90219679,8,124254414265,1932084495
dMean__T_7_ct_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.22.tsv,138008230,44327035,8,124344634076,1927357814
dMean__T_7_ct_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.11.tsv,308270242,96759783,8,124388961244,491234334
dMean__T_7_ct_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.6.tsv,418688012,120279395,8,124485721160,3733273537
dMean__T_7_ct_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.2.tsv,374897961,119163989,8,124606000687,2707360327
dMean__T_7_ct_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.17.tsv,340737190,109027909,8,124725164808,1167042848
dMean__T_7_ct_all/OPTIM_pcs/base_output/base/Cis_eqtls_qval.tsv,3621077,1551820,8,124834192850,2667839125
dMean__T_7_ct_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.5.tsv,262021819,82579547,8,124835744788,3303127692
dMean__T_7_ct_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.9.tsv,225214704,72238708,8,124918324467,767526588
dMean__T_7_ct_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.19.tsv,495614127,158784431,8,124990563307,2892329124
dMean__T_7_ct_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.10.tsv,231572515,72112444,8,125149347871,1653865394
dMean__T_7_ct_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.8.tsv,207335813,65966602,8,125221460448,2681722645
dMean__T_7_ct_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.14.tsv,224879256,71130861,8,125287427182,3966041429
dMean__T_7_ct_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.1.tsv,511335442,160975816,8,125358558176,2153789980
dMean__T_7_ct_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.20.tsv,156617364,49809521,8,125519534124,2803448320
dMean__T_7_ct_all/OPTIM_pcs/base_output/base/Cis_eqtls_independent.tsv,149532,61652,8,125569343778,3348367851
dMean__T_7_ct_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.12.tsv,323144139,101018677,8,125569405555,4080895608
dMean__T_7_ct_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.18.tsv,102373674,32537787,8,125670424365,2925419533
dMean__T_7_ct_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.13.tsv,104434617,32750032,8,125702962285,1118998662
dMean__T_5_r_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.3.tsv,234256436,76370314,8,125735712450,1700321629
dMean__T_5_r_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.15.tsv,128363308,42175386,8,125812082895,2446520711
dMean__T_5_r_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.16.tsv,188049413,62816691,8,125854258413,2701615607
dMean__T_5_r_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.4.tsv,174253929,56685498,8,125917075236,622178348
dMean__T_5_r_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.21.tsv,50084650,16488280,8,125973760865,3661368408
dMean__T_5_r_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.7.tsv,210734406,69204338,8,125990249277,153030377
dMean__T_5_r_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.22.tsv,102503595,33812894,8,126059453746,4023524576
dMean__T_5_r_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.11.tsv,227522383,74143535,8,126093266772,2469766377
dMean__T_5_r_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.6.tsv,320704299,97936432,8,126167410439,2024899670
dMean__T_5_r_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.2.tsv,282412010,92771009,8,126265347002,3822039076
dMean__T_5_r_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.17.tsv,243860430,80306984,8,126358118142,1014978771
dMean__T_5_r_all/OPTIM_pcs/base_output/base/Cis_eqtls_qval.tsv,2664389,1135010,8,126438425258,2389062837
dMean__T_5_r_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.5.tsv,195638393,63974524,8,126439560385,4174888359
dMean__T_5_r_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.9.tsv,162472437,53737506,8,126503535040,2580800146
dMean__T_5_r_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.19.tsv,354018977,116749965,8,126557272677,679323968
dMean__T_5_r_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.10.tsv,173660527,56240520,8,126674022774,3173795656
dMean__T_5_r_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.8.tsv,148178593,48700987,8,126730263426,4267842160
dMean__T_5_r_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.14.tsv,165911626,54138227,8,126778964544,2607138990
dMean__T_5_r_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.1.tsv,387929090,126780595,8,126833102903,234964506
dMean__T_5_r_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.20.tsv,119604784,39379595,8,126959883629,2585981214
dMean__T_5_r_all/OPTIM_pcs/base_output/base/Cis_eqtls_independent.tsv,49258,20908,8,126999263356,2098301201
dMean__T_5_r_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.12.tsv,239379932,77493703,8,126999284388,1264671579
dMean__T_5_r_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.18.tsv,72096811,23675052,8,127076778223,1842494265
dMean__T_5_r_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.13.tsv,88209204,28692716,8,127100453407,493165159
