dataset_key,dataset_id,modality,suspension_type,assay,author_cell_type,cohort,gene,cell_threshold,status,gene_status,gene_feature_present,eligible_donors,observed_donors,retained_cells,observed_retained_cells,donors_with_gene_umis_gt0,donor_weighted_median_log2_cpm1,donor_weighted_median_cpm,donor_weighted_median_detection_fraction,observed_detection_fraction,minimum_log2_cpm1,maximum_log2_cpm1,all_feature_umis,positive_denominator_donors
sc,02792605-4760-4023-82ad-40fc4458a5db,sc,cell,10x 5' v2,CD8T-cNK,PSC,PRKD2,20,evaluable_descriptive,present,True,6,8,1318,1337,6,5.764141414519928,55.23172511053184,0.2194050033806626,0.3209408194233687,4.345349818071572,6.498160748246639,8287842,6
sc,02792605-4760-4023-82ad-40fc4458a5db,sc,cell,10x 5' v2,CD8T-cNK,PSC,UBASH3A,20,evaluable_descriptive,present,True,6,8,1318,1337,6,5.331116926894092,39.69299448272196,0.19261101156738702,0.17905918057663125,4.226256653021775,5.662875683985728,8287842,6
sc,02792605-4760-4023-82ad-40fc4458a5db,sc,cell,10x 5' v2,CD8T-cNK,PSC,BCL2L11,50,evaluable_descriptive,present,True,5,8,1269,1337,5,5.563155104654428,46.279900840282025,0.14414414414414414,0.19779353821907014,4.153709479851756,6.283054696301675,8115891,5
sc,02792605-4760-4023-82ad-40fc4458a5db,sc,cell,10x 5' v2,CD8T-cNK,PSC,ETS2,50,evaluable_descriptive,present,True,5,8,1269,1337,5,3.7954444663667055,12.884896002783137,0.06306306306306306,0.08353033884948778,3.0368305064859897,4.643758690242307,8115891,5
sc,02792605-4760-4023-82ad-40fc4458a5db,sc,cell,10x 5' v2,CD8T-cNK,PSC,PFKFB3,50,evaluable_descriptive,present,True,5,8,1269,1337,5,5.299611173252744,38.386004710334255,0.16091954022988506,0.17100078802206461,2.8957772367324974,5.797788154445466,8115891,5
sc,02792605-4760-4023-82ad-40fc4458a5db,sc,cell,10x 5' v2,CD8T-cNK,PSC,PRKD2,50,evaluable_descriptive,present,True,5,8,1269,1337,5,6.14295092420214,69.66632233886659,0.2549019607843137,0.32860520094562645,4.345349818071572,6.498160748246639,8115891,5
sc,02792605-4760-4023-82ad-40fc4458a5db,sc,cell,10x 5' v2,CD8T-cNK,PSC,UBASH3A,50,evaluable_descriptive,present,True,5,8,1269,1337,5,5.5436026762369055,45.643452566843635,0.19540229885057472,0.18282111899133174,4.226256653021775,5.662875683985728,8115891,5
sc,02792605-4760-4023-82ad-40fc4458a5db,sc,cell,10x 5' v2,Chol,PBC,BCL2L11,20,evaluable_descriptive,present,True,2,2,774,774,2,4.839349128920055,27.645185579767386,0.2921900269541779,0.29198966408268734,4.789193791471688,4.8895044663684235,12460147,2
sc,02792605-4760-4023-82ad-40fc4458a5db,sc,cell,10x 5' v2,Chol,PBC,ETS2,20,evaluable_descriptive,present,True,2,2,774,774,2,7.27327315611755,164.02599709287693,0.6767924528301887,0.686046511627907,6.7488794735195246,7.797666838715575,12460147,2
sc,02792605-4760-4023-82ad-40fc4458a5db,sc,cell,10x 5' v2,Chol,PBC,PFKFB3,20,evaluable_descriptive,present,True,2,2,774,774,2,6.496596806492463,90.24715381681209,0.5836320754716982,0.5839793281653747,6.2874243255374695,6.705769287447457,12460147,2
sc,02792605-4760-4023-82ad-40fc4458a5db,sc,cell,10x 5' v2,Chol,PBC,PRKD2,20,evaluable_descriptive,present,True,2,2,774,774,2,4.840536430571788,27.74354793369121,0.3355929919137466,0.33462532299741604,4.724894231995302,4.956178629148275,12460147,2
sc,02792605-4760-4023-82ad-40fc4458a5db,sc,cell,10x 5' v2,Chol,PBC,UBASH3A,20,evaluable_descriptive,present,True,2,2,774,774,2,0.7441292799515116,0.7015878136513172,0.010680592991913746,0.0103359173126615,0.48723402178699515,1.0010245381160279,12460147,2
sc,02792605-4760-4023-82ad-40fc4458a5db,sc,cell,10x 5' v2,Chol,PBC,BCL2L11,50,evaluable_descriptive,present,True,2,2,774,774,2,4.839349128920055,27.645185579767386,0.2921900269541779,0.29198966408268734,4.789193791471688,4.8895044663684235,12460147,2
sc,02792605-4760-4023-82ad-40fc4458a5db,sc,cell,10x 5' v2,Chol,PBC,ETS2,50,evaluable_descriptive,present,True,2,2,774,774,2,7.27327315611755,164.02599709287693,0.6767924528301887,0.686046511627907,6.7488794735195246,7.797666838715575,12460147,2
sc,02792605-4760-4023-82ad-40fc4458a5db,sc,cell,10x 5' v2,Chol,PBC,PFKFB3,50,evaluable_descriptive,present,True,2,2,774,774,2,6.496596806492463,90.24715381681209,0.5836320754716982,0.5839793281653747,6.2874243255374695,6.705769287447457,12460147,2
sc,02792605-4760-4023-82ad-40fc4458a5db,sc,cell,10x 5' v2,Chol,PBC,PRKD2,50,evaluable_descriptive,present,True,2,2,774,774,2,4.840536430571788,27.74354793369121,0.3355929919137466,0.33462532299741604,4.724894231995302,4.956178629148275,12460147,2
sc,02792605-4760-4023-82ad-40fc4458a5db,sc,cell,10x 5' v2,Chol,PBC,UBASH3A,50,evaluable_descriptive,present,True,2,2,774,774,2,0.7441292799515116,0.7015878136513172,0.010680592991913746,0.0103359173126615,0.48723402178699515,1.0010245381160279,12460147,2
sc,02792605-4760-4023-82ad-40fc4458a5db,sc,cell,10x 5' v2,Chol,PSC,BCL2L11,20,evaluable_descriptive,present,True,5,8,400,426,5,3.79987843701109,12.92763540620785,0.14285714285714285,0.24,1.904288857570615,4.785375847262235,6278148,5
sc,02792605-4760-4023-82ad-40fc4458a5db,sc,cell,10x 5' v2,Chol,PSC,ETS2,20,evaluable_descriptive,present,True,5,8,400,426,5,7.4013852323008775,168.05926028070203,0.7051282051282052,0.69,6.32373910179395,8.384082425962804,6278148,5
sc,02792605-4760-4023-82ad-40fc4458a5db,sc,cell,10x 5' v2,Chol,PSC,PFKFB3,20,evaluable_descriptive,present,True,5,8,400,426,5,5.613174992695959,47.947897701399455,0.384,0.4275,4.1259370625819445,6.28714809200894,6278148,5
sc,02792605-4760-4023-82ad-40fc4458a5db,sc,cell,10x 5' v2,Chol,PSC,PRKD2,20,evaluable_descriptive,present,True,5,8,400,426,5,4.395475096869642,20.0460137282687,0.28205128205128205,0.24,3.26580046521678,5.316247542854565,6278148,5
sc,02792605-4760-4023-82ad-40fc4458a5db,sc,cell,10x 5' v2,Chol,PSC,UBASH3A,20,evaluable_descriptive,present,True,5,8,400,426,3,0.858121263817428,0.8126762322271094,0.013071895424836602,0.0225,0.0,3.0277299380029916,6278148,5
sc,02792605-4760-4023-82ad-40fc4458a5db,sc,cell,10x 5' v2,Chol,PSC,BCL2L11,50,evaluable_descriptive,present,True,3,8,356,426,3,4.725951344828125,25.46385527644943,0.2948717948717949,0.25842696629213485,3.444124187476571,4.785375847262235,5681555,3
sc,02792605-4760-4023-82ad-40fc4458a5db,sc,cell,10x 5' v2,Chol,PSC,ETS2,50,evaluable_descriptive,present,True,3,8,356,426,3,7.139945804974801,140.03855660113135,0.6797385620915033,0.6769662921348315,6.32373910179395,8.384082425962804,5681555,3
sc,02792605-4760-4023-82ad-40fc4458a5db,sc,cell,10x 5' v2,Chol,PSC,PFKFB3,50,evaluable_descriptive,present,True,3,8,356,426,3,6.279163768891959,76.66344339477993,0.48717948717948717,0.45224719101123595,5.613174992695959,6.28714809200894,5681555,3
sc,02792605-4760-4023-82ad-40fc4458a5db,sc,cell,10x 5' v2,Chol,PSC,PRKD2,50,evaluable_descriptive,present,True,3,8,356,426,3,4.395475096869642,20.0460137282687,0.28205128205128205,0.2443820224719101,3.6848955148232507,5.316247542854565,5681555,3
sc,02792605-4760-4023-82ad-40fc4458a5db,sc,cell,10x 5' v2,Chol,PSC,UBASH3A,50,evaluable_descriptive,present,True,3,8,356,426,3,1.5737529581106515,1.9767807335042589,0.016,0.025280898876404494,0.858121263817428,3.0277299380029916,5681555,3
sc,02792605-4760-4023-82ad-40fc4458a5db,sc,cell,10x 5' v2,CholMucus,PBC,BCL2L11,20,evaluable_descriptive,present,True,1,2,206,223,1,4.531849106437519,22.13249712484383,0.3155339805825243,0.3155339805825243,4.531849106437519,4.531849106437519,4834520,1
sc,02792605-4760-4023-82ad-40fc4458a5db,sc,cell,10x 5' v2,CholMucus,PBC,ETS2,20,evaluable_descriptive,present,True,1,2,206,223,1,7.918716093733434,240.9753191630193,0.883495145631068,0.883495145631068,7.918716093733434,7.918716093733434,4834520,1
sc,02792605-4760-4023-82ad-40fc4458a5db,sc,cell,10x 5' v2,CholMucus,PBC,PFKFB3,20,evaluable_descriptive,present,True,1,2,206,223,1,7.30374365353737,156.99593754912587,0.7572815533980582,0.7572815533980582,7.30374365353737,7.30374365353737,4834520,1
sc,02792605-4760-4023-82ad-40fc4458a5db,sc,cell,10x 5' v2,CholMucus,PBC,PRKD2,20,evaluable_descriptive,present,True,1,2,206,223,1,4.9246747101789525,29.372098988110505,0.4563106796116505,0.4563106796116505,4.9246747101789525,4.9246747101789525,4834520,1
sc,02792605-4760-4023-82ad-40fc4458a5db,sc,cell,10x 5' v2,CholMucus,PBC,UBASH3A,20,evaluable_descriptive,present,True,1,2,206,223,1,1.164190676809744,1.2410746051314299,0.024271844660194174,0.024271844660194174,1.164190676809744,1.164190676809744,4834520,1
sc,02792605-4760-4023-82ad-40fc4458a5db,sc,cell,10x 5' v2,CholMucus,PBC,BCL2L11,50,evaluable_descriptive,present,True,1,2,206,223,1,4.531849106437519,22.13249712484383,0.3155339805825243,0.3155339805825243,4.531849106437519,4.531849106437519,4834520,1
sc,02792605-4760-4023-82ad-40fc4458a5db,sc,cell,10x 5' v2,CholMucus,PBC,ETS2,50,evaluable_descriptive,present,True,1,2,206,223,1,7.918716093733434,240.9753191630193,0.883495145631068,0.883495145631068,7.918716093733434,7.918716093733434,4834520,1
sc,02792605-4760-4023-82ad-40fc4458a5db,sc,cell,10x 5' v2,CholMucus,PBC,PFKFB3,50,evaluable_descriptive,present,True,1,2,206,223,1,7.30374365353737,156.99593754912587,0.7572815533980582,0.7572815533980582,7.30374365353737,7.30374365353737,4834520,1
sc,02792605-4760-4023-82ad-40fc4458a5db,sc,cell,10x 5' v2,CholMucus,PBC,PRKD2,50,evaluable_descriptive,present,True,1,2,206,223,1,4.9246747101789525,29.372098988110505,0.4563106796116505,0.4563106796116505,4.9246747101789525,4.9246747101789525,4834520,1
sc,02792605-4760-4023-82ad-40fc4458a5db,sc,cell,10x 5' v2,CholMucus,PBC,UBASH3A,50,evaluable_descriptive,present,True,1,2,206,223,1,1.164190676809744,1.2410746051314299,0.024271844660194174,0.024271844660194174,1.164190676809744,1.164190676809744,4834520,1
sc,02792605-4760-4023-82ad-40fc4458a5db,sc,cell,10x 5' v2,CholMucus,PSC,BCL2L11,20,evaluable_descriptive,present,True,2,4,77,84,2,3.428309008126389,10.001250354906727,0.12727272727272726,0.1038961038961039,3.126765530973988,3.7298524852787893,1006234,2
sc,02792605-4760-4023-82ad-40fc4458a5db,sc,cell,10x 5' v2,CholMucus,PSC,ETS2,20,evaluable_descriptive,present,True,2,4,77,84,2,7.97959147664183,255.72137753184438,0.7772727272727273,0.7402597402597403,7.713132880727336,8.246050072556324,1006234,2
sc,02792605-4760-4023-82ad-40fc4458a5db,sc,cell,10x 5' v2,CholMucus,PSC,PFKFB3,20,evaluable_descriptive,present,True,2,4,77,84,2,7.4789833833213795,185.35595108766847,0.6863636363636363,0.6493506493506493,7.04974684216918,7.908219924473579,1006234,2
sc,02792605-4760-4023-82ad-40fc4458a5db,sc,cell,10x 5' v2,CholMucus,PSC,PRKD2,20,evaluable_descriptive,present,True,2,4,77,84,2,4.449859660492969,20.858403952483364,0.2727272727272727,0.23376623376623376,4.422654178718521,4.477065142267416,1006234,2
sc,02792605-4760-4023-82ad-40fc4458a5db,sc,cell,10x 5' v2,CholMucus,PSC,UBASH3A,20,evaluable_descriptive,present,True,2,4,77,84,1,0.803132511332395,1.0223130036169434,0.022727272727272728,0.012987012987012988,0.0,1.60626502266479,1006234,2
sc,02792605-4760-4023-82ad-40fc4458a5db,sc,cell,10x 5' v2,CholMucus,PSC,BCL2L11,50,evaluable_descriptive,present,True,1,4,55,84,1,3.126765530973988,7.734744666410132,0.07272727272727272,0.07272727272727272,3.126765530973988,3.126765530973988,517147,1
sc,02792605-4760-4023-82ad-40fc4458a5db,sc,cell,10x 5' v2,CholMucus,PSC,ETS2,50,evaluable_descriptive,present,True,1,4,55,84,1,7.713132880727336,208.83810599307353,0.6909090909090909,0.6909090909090909,7.713132880727336,7.713132880727336,517147,1
sc,02792605-4760-4023-82ad-40fc4458a5db,sc,cell,10x 5' v2,CholMucus,PSC,PFKFB3,50,evaluable_descriptive,present,True,1,4,55,84,1,7.04974684216918,131.4906593289722,0.6,0.6,7.04974684216918,7.04974684216918,517147,1
sc,02792605-4760-4023-82ad-40fc4458a5db,sc,cell,10x 5' v2,CholMucus,PSC,PRKD2,50,evaluable_descriptive,present,True,1,4,55,84,1,4.477065142267416,21.27054783262786,0.18181818181818182,0.18181818181818182,4.477065142267416,4.477065142267416,517147,1
sc,02792605-4760-4023-82ad-40fc4458a5db,sc,cell,10x 5' v2,CholMucus,PSC,UBASH3A,50,evaluable_descriptive,present,True,1,4,55,84,0,0.0,0.0,0.0,0.0,0.0,0.0,517147,1
sc,02792605-4760-4023-82ad-40fc4458a5db,sc,cell,10x 5' v2,Fibroblast,PBC,BCL2L11,20,evaluable_descriptive,present,True,2,2,262,262,2,4.027667821638183,15.31543258233754,0.1500437445319335,0.14885496183206107,3.9897774239224617,4.065558219353905,2998547,2
sc,02792605-4760-4023-82ad-40fc4458a5db,sc,cell,10x 5' v2,Fibroblast,PBC,ETS2,20,evaluable_descriptive,present,True,2,2,262,262,2,7.639460855677944,206.91593057232595,0.7017789442986293,0.7022900763358778,7.219091664282347,8.059830047073541,2998547,2
sc,02792605-4760-4023-82ad-40fc4458a5db,sc,cell,10x 5' v2,Fibroblast,PBC,PFKFB3,20,evaluable_descriptive,present,True,2,2,262,262,2,4.731337160498541,25.94729056686767,0.1752697579469233,0.17557251908396945,4.486174874480707,4.976499446516374,2998547,2
sc,02792605-4760-4023-82ad-40fc4458a5db,sc,cell,10x 5' v2,Fibroblast,PBC,PRKD2,20,evaluable_descriptive,present,True,2,2,262,262,2,3.809963239424566,13.032142808304586,0.12201808107319917,0.12213740458015267,3.765011585073639,3.854914893775493,2998547,2
sc,02792605-4760-4023-82ad-40fc4458a5db,sc,cell,10x 5' v2,Fibroblast,PBC,UBASH3A,20,evaluable_descriptive,present,True,2,2,262,262,2,1.6835752590557382,2.873466896018173,0.035199766695829686,0.03435114503816794,0.7730731516983546,2.594077366413122,2998547,2
sc,02792605-4760-4023-82ad-40fc4458a5db,sc,cell,10x 5' v2,Fibroblast,PBC,BCL2L11,50,evaluable_descriptive,present,True,2,2,262,262,2,4.027667821638183,15.31543258233754,0.1500437445319335,0.14885496183206107,3.9897774239224617,4.065558219353905,2998547,2
sc,02792605-4760-4023-82ad-40fc4458a5db,sc,cell,10x 5' v2,Fibroblast,PBC,ETS2,50,evaluable_descriptive,present,True,2,2,262,262,2,7.639460855677944,206.91593057232595,0.7017789442986293,0.7022900763358778,7.219091664282347,8.059830047073541,2998547,2
sc,02792605-4760-4023-82ad-40fc4458a5db,sc,cell,10x 5' v2,Fibroblast,PBC,PFKFB3,50,evaluable_descriptive,present,True,2,2,262,262,2,4.731337160498541,25.94729056686767,0.1752697579469233,0.17557251908396945,4.486174874480707,4.976499446516374,2998547,2
sc,02792605-4760-4023-82ad-40fc4458a5db,sc,cell,10x 5' v2,Fibroblast,PBC,PRKD2,50,evaluable_descriptive,present,True,2,2,262,262,2,3.809963239424566,13.032142808304586,0.12201808107319917,0.12213740458015267,3.765011585073639,3.854914893775493,2998547,2
sc,02792605-4760-4023-82ad-40fc4458a5db,sc,cell,10x 5' v2,Fibroblast,PBC,UBASH3A,50,evaluable_descriptive,present,True,2,2,262,262,2,1.6835752590557382,2.873466896018173,0.035199766695829686,0.03435114503816794,0.7730731516983546,2.594077366413122,2998547,2
sc,02792605-4760-4023-82ad-40fc4458a5db,sc,cell,10x 5' v2,Fibroblast,PSC,BCL2L11,20,evaluable_descriptive,present,True,4,8,911,943,4,4.154775516719985,17.22573771805975,0.13217787114845939,0.09549945115257959,3.7483136859490207,4.798688824148505,6637099,4
sc,02792605-4760-4023-82ad-40fc4458a5db,sc,cell,10x 5' v2,Fibroblast,PSC,ETS2,20,evaluable_descriptive,present,True,4,8,911,943,4,7.157085061066056,142.46530695372383,0.5631126032260554,0.5697036223929748,6.884491159683433,7.72411295415796,6637099,4
sc,02792605-4760-4023-82ad-40fc4458a5db,sc,cell,10x 5' v2,Fibroblast,PSC,PFKFB3,20,evaluable_descriptive,present,True,4,8,911,943,4,4.019818429861596,16.372857224531142,0.09722685670702641,0.10867178924259056,2.1180481353609046,5.128771574503021,6637099,4
sc,02792605-4760-4023-82ad-40fc4458a5db,sc,cell,10x 5' v2,Fibroblast,PSC,PRKD2,20,evaluable_descriptive,present,True,4,8,911,943,4,3.7791939901483835,13.175796324771039,0.09261204481792717,0.08342480790340286,3.2616951032603767,4.931472339011801,6637099,4
sc,02792605-4760-4023-82ad-40fc4458a5db,sc,cell,10x 5' v2,Fibroblast,PSC,UBASH3A,20,evaluable_descriptive,present,True,4,8,911,943,3,2.458808189945514,4.500745883012046,0.03053794451329965,0.03951701427003293,0.0,4.095872691424647,6637099,4
sc,02792605-4760-4023-82ad-40fc4458a5db,sc,cell,10x 5' v2,Fibroblast,PSC,BCL2L11,50,evaluable_descriptive,present,True,3,8,869,943,3,4.46514034172945,21.08722613941312,0.16911764705882354,0.09551208285385501,3.7483136859490207,4.798688824148505,6337793,3
sc,02792605-4760-4023-82ad-40fc4458a5db,sc,cell,10x 5' v2,Fibroblast,PSC,ETS2,50,evaluable_descriptive,present,True,3,8,869,943,3,7.010116116539036,127.90068467114764,0.5786061588330632,0.570771001150748,6.884491159683433,7.72411295415796,6337793,3
sc,02792605-4760-4023-82ad-40fc4458a5db,sc,cell,10x 5' v2,Fibroblast,PSC,PFKFB3,50,evaluable_descriptive,present,True,3,8,869,943,3,4.560262853489527,22.592605567122632,0.09886547811993517,0.11277330264672036,3.479374006233666,5.128771574503021,6337793,3
sc,02792605-4760-4023-82ad-40fc4458a5db,sc,cell,10x 5' v2,Fibroblast,PSC,PRKD2,50,evaluable_descriptive,present,True,3,8,869,943,3,3.4122776494215454,9.646281028659102,0.0661764705882353,0.08170310701956271,3.2616951032603767,4.931472339011801,6337793,3
sc,02792605-4760-4023-82ad-40fc4458a5db,sc,cell,10x 5' v2,Fibroblast,PSC,UBASH3A,50,evaluable_descriptive,present,True,3,8,869,943,3,2.507426849582844,4.686050253202915,0.03676470588235294,0.04142692750287687,2.410189530308184,4.095872691424647,6337793,3
sc,02792605-4760-4023-82ad-40fc4458a5db,sc,cell,10x 5' v2,Hepato,PBC,BCL2L11,20,evaluable_descriptive,present,True,1,2,25,41,1,4.139303476569292,16.621972030761732,0.24,0.24,4.139303476569292,4.139303476569292,360968,1
sc,02792605-4760-4023-82ad-40fc4458a5db,sc,cell,10x 5' v2,Hepato,PBC,ETS2,20,evaluable_descriptive,present,True,1,2,25,41,1,7.152657635840852,141.2867622614747,0.76,0.76,7.152657635840852,7.152657635840852,360968,1
sc,02792605-4760-4023-82ad-40fc4458a5db,sc,cell,10x 5' v2,Hepato,PBC,PFKFB3,20,evaluable_descriptive,present,True,1,2,25,41,1,6.908382206755364,119.12413288712574,0.64,0.64,6.908382206755364,6.908382206755364,360968,1
sc,02792605-4760-4023-82ad-40fc4458a5db,sc,cell,10x 5' v2,Hepato,PBC,PRKD2,20,evaluable_descriptive,present,True,1,2,25,41,1,4.533727129303332,22.16262937434897,0.28,0.28,4.533727129303332,4.533727129303332,360968,1
sc,02792605-4760-4023-82ad-40fc4458a5db,sc,cell,10x 5' v2,Hepato,PBC,UBASH3A,20,evaluable_descriptive,present,True,1,2,25,41,1,1.9146902933874488,2.7703286717936213,0.04,0.04,1.9146902933874488,1.9146902933874488,360968,1
sc,02792605-4760-4023-82ad-40fc4458a5db,sc,cell,10x 5' v2,Hepato,PBC,BCL2L11,50,no_eligible_donors,present,True,0,2,0,41,0,,,,,,,0,0
sc,02792605-4760-4023-82ad-40fc4458a5db,sc,cell,10x 5' v2,Hepato,PBC,ETS2,50,no_eligible_donors,present,True,0,2,0,41,0,,,,,,,0,0
sc,02792605-4760-4023-82ad-40fc4458a5db,sc,cell,10x 5' v2,Hepato,PBC,PFKFB3,50,no_eligible_donors,present,True,0,2,0,41,0,,,,,,,0,0
sc,02792605-4760-4023-82ad-40fc4458a5db,sc,cell,10x 5' v2,Hepato,PBC,PRKD2,50,no_eligible_donors,present,True,0,2,0,41,0,,,,,,,0,0
sc,02792605-4760-4023-82ad-40fc4458a5db,sc,cell,10x 5' v2,Hepato,PBC,UBASH3A,50,no_eligible_donors,present,True,0,2,0,41,0,,,,,,,0,0
sc,02792605-4760-4023-82ad-40fc4458a5db,sc,cell,10x 5' v2,Hepato,PSC,BCL2L11,20,evaluable_descriptive,present,True,3,7,252,281,3,5.285169958263771,37.993721864993894,0.36,0.21825396825396826,3.959227444766943,5.314336964518751,3254178,3
sc,02792605-4760-4023-82ad-40fc4458a5db,sc,cell,10x 5' v2,Hepato,PSC,ETS2,20,evaluable_descriptive,present,True,3,7,252,281,3,7.072889235071774,133.63309069756474,0.72,0.75,6.654577674641576,7.810421198026098,3254178,3
sc,02792605-4760-4023-82ad-40fc4458a5db,sc,cell,10x 5' v2,Hepato,PSC,PFKFB3,20,evaluable_descriptive,present,True,3,7,252,281,3,5.953168443717379,60.95584303316275,0.40555555555555556,0.4087301587301587,5.9218422931282655,5.967538273558907,3254178,3
sc,02792605-4760-4023-82ad-40fc4458a5db,sc,cell,10x 5' v2,Hepato,PSC,PRKD2,20,evaluable_descriptive,present,True,3,7,252,281,3,4.139495757614566,16.624320827226203,0.26,0.15873015873015872,3.560499593722189,4.4569410469162465,3254178,3
sc,02792605-4760-4023-82ad-40fc4458a5db,sc,cell,10x 5' v2,Hepato,PSC,UBASH3A,20,evaluable_descriptive,present,True,3,7,252,281,2,1.5250438088877754,1.8779545506829416,0.022222222222222223,0.027777777777777776,0.0,2.301700313033368,3254178,3
sc,02792605-4760-4023-82ad-40fc4458a5db,sc,cell,10x 5' v2,Hepato,PSC,BCL2L11,50,evaluable_descriptive,present,True,2,7,230,281,2,4.622198701515357,26.273934816393346,0.2577777777777778,0.2,3.959227444766943,5.285169958263771,2893261,2
sc,02792605-4760-4023-82ad-40fc4458a5db,sc,cell,10x 5' v2,Hepato,PSC,ETS2,50,evaluable_descriptive,present,True,2,7,230,281,2,7.441655216548936,178.5548411144174,0.7461111111111112,0.7608695652173914,7.072889235071774,7.810421198026098,2893261,2
sc,02792605-4760-4023-82ad-40fc4458a5db,sc,cell,10x 5' v2,Hepato,PSC,PFKFB3,50,evaluable_descriptive,present,True,2,7,230,281,2,5.944690283343586,60.600544486138475,0.4227777777777778,0.41304347826086957,5.9218422931282655,5.967538273558907,2893261,2
sc,02792605-4760-4023-82ad-40fc4458a5db,sc,cell,10x 5' v2,Hepato,PSC,PRKD2,50,evaluable_descriptive,present,True,2,7,230,281,2,4.008720320319218,15.880146054591084,0.18833333333333335,0.14782608695652175,3.560499593722189,4.4569410469162465,2893261,2
sc,02792605-4760-4023-82ad-40fc4458a5db,sc,cell,10x 5' v2,Hepato,PSC,UBASH3A,50,evaluable_descriptive,present,True,2,7,230,281,2,1.9133720609605716,2.9041697855997755,0.04111111111111111,0.030434782608695653,1.5250438088877754,2.301700313033368,2893261,2
sc,02792605-4760-4023-82ad-40fc4458a5db,sc,cell,10x 5' v2,Hepato--Mac,PBC,BCL2L11,20,no_eligible_donors,present,True,0,0,0,0,0,,,,,,,0,0
sc,02792605-4760-4023-82ad-40fc4458a5db,sc,cell,10x 5' v2,Hepato--Mac,PBC,ETS2,20,no_eligible_donors,present,True,0,0,0,0,0,,,,,,,0,0
sc,02792605-4760-4023-82ad-40fc4458a5db,sc,cell,10x 5' v2,Hepato--Mac,PBC,PFKFB3,20,no_eligible_donors,present,True,0,0,0,0,0,,,,,,,0,0
sc,02792605-4760-4023-82ad-40fc4458a5db,sc,cell,10x 5' v2,Hepato--Mac,PBC,PRKD2,20,no_eligible_donors,present,True,0,0,0,0,0,,,,,,,0,0
